System Name,NI ,CR,CO,MO,FE,AL,TI,HF,NB,TA,W,V,ZR,CU,MN,C,Stress (Mpa),Temperature,Lattice Misfit,Amount of Gamma Prime,ln(Effective Diffusivity of Gamma Phase),ln(Time to rupture(H)),LMP_K
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,145.2043631,1144.261111,-0.000548884,0.318557969,-3.53E+01,5.890778921,25.81675863
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,133.9377352,1144.261111,-0.000548884,0.318557969,-3.53E+01,6.329774736,26.03495092
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,125.5963381,1144.261111,-0.000548884,0.318557969,-3.53E+01,6.768158283,26.2528389
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,133.1440962,1255.372222,-0.00021791,0.233076552,-3.30E+01,0.062604354,25.14524807
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,122.7175573,1255.372222,-0.00021791,0.233076552,-3.30E+01,0.283632931,25.26577072
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,113.0854853,1255.372222,-0.00021791,0.233076552,-3.30E+01,0.450169697,25.35658003
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,105.9807577,1255.372222,-0.00021791,0.233076552,-3.30E+01,0.725077816,25.50648216
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,96.10493528,1255.372222,-0.00021791,0.233076552,-3.30E+01,1.00121047,25.65705201
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,88.57893996,1255.372222,-0.00021791,0.233076552,-3.30E+01,1.222239046,25.77757466
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,80.32470686,1255.372222,-0.00021791,0.233076552,-3.30E+01,1.498371699,25.9281445
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,72.83964489,1255.372222,-0.00021791,0.233076552,-3.30E+01,1.774504353,26.07871435
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,67.13555878,1255.372222,-0.00021791,0.233076552,-3.30E+01,1.995532929,26.199237
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,62.90543035,1255.372222,-0.00021791,0.233076552,-3.30E+01,2.215949238,26.31942579
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,910.0506693,922.0388889,0.001540146,0.409580091,-4.12E+01,4.76964055,20.3547619
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,866.5279984,922.0388889,0.001540146,0.409580091,-4.12E+01,5.153404732,20.50846561
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,825.2495039,922.0388889,0.001540146,0.409580091,-4.12E+01,5.646815823,20.70608466
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,798.9075822,922.0388889,0.001540146,0.409580091,-4.12E+01,6.030580005,20.85978836
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,760.850298,922.0388889,0.001540146,0.409580091,-4.12E+01,6.523991097,21.05740741
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,736.5639956,922.0388889,0.001540146,0.409580091,-4.12E+01,6.907755279,21.21111111
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,596.5614132,1088.705556,4.62E-05,0.350191183,-3.66E+01,0.219293818,21.88148148
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,558.7541523,1088.705556,4.62E-05,0.350191183,-3.66E+01,0.657881455,22.08888889
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,531.9271335,1088.705556,4.62E-05,0.350191183,-3.66E+01,0.931998728,22.21851852
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,506.388139,1088.705556,4.62E-05,0.350191183,-3.66E+01,1.206116001,22.34814815
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,482.1704058,1088.705556,4.62E-05,0.350191183,-3.66E+01,1.589880183,22.52962963
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,444.2370066,1088.705556,4.62E-05,0.350191183,-3.66E+01,2.083291275,22.76296296
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,416.0423261,1088.705556,4.62E-05,0.350191183,-3.66E+01,2.467055457,22.94444444
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,389.6370958,1088.705556,4.62E-05,0.350191183,-3.66E+01,2.850819639,23.12592593
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,364.9077435,1088.705556,4.62E-05,0.350191183,-3.66E+01,3.234583821,23.30740741
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,347.4219735,1088.705556,4.62E-05,0.350191183,-3.66E+01,3.563524549,23.46296296
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,325.371916,1088.705556,4.62E-05,0.350191183,-3.66E+01,3.947288731,23.64444444
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,304.7513719,1088.705556,4.62E-05,0.350191183,-3.66E+01,4.385876368,23.85185185
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,280.7759157,1088.705556,4.62E-05,0.350191183,-3.66E+01,4.879287459,24.08518519
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,262.9816567,1088.705556,4.62E-05,0.350191183,-3.66E+01,5.317875096,24.29259259
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,242.2684256,1088.705556,4.62E-05,0.350191183,-3.66E+01,5.756462732,24.5
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,226.892217,1088.705556,4.62E-05,0.350191183,-3.66E+01,6.140226915,24.68148148
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,216.041222,1088.705556,4.62E-05,0.350191183,-3.66E+01,6.523991097,24.86296296
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,202.3096431,1088.705556,4.62E-05,0.350191183,-3.66E+01,6.852931824,25.01851852
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,196.5871491,1255.372222,-0.00021791,0.233076552,-3.30E+01,0.109646909,25.17089947
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,181.0676391,1255.372222,-0.00021791,0.233076552,-3.30E+01,0.438587637,25.35026455
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,166.7568682,1255.372222,-0.00021791,0.233076552,-3.30E+01,0.71270491,25.49973545
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,151.0838429,1255.372222,-0.00021791,0.233076552,-3.30E+01,1.096469092,25.70899471
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,134.6350298,1255.372222,-0.00021791,0.233076552,-3.30E+01,1.480233274,25.91825397
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,121.9810489,1255.372222,-0.00021791,0.233076552,-3.30E+01,1.863997456,26.12751323
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,108.7007177,1255.372222,-0.00021791,0.233076552,-3.30E+01,2.247761638,26.33677249
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,98.48423231,1255.372222,-0.00021791,0.233076552,-3.30E+01,2.631525821,26.54603175
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,90.70048207,1255.372222,-0.00021791,0.233076552,-3.30E+01,2.905643094,26.69550265
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,82.1676876,1255.372222,-0.00021791,0.233076552,-3.30E+01,3.234583821,26.87486772
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,75.6809856,1255.372222,-0.00021791,0.233076552,-3.30E+01,3.563524549,27.0542328
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,68.56117454,1255.372222,-0.00021791,0.233076552,-3.30E+01,3.892465276,27.23359788
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,62.11117121,1255.372222,-0.00021791,0.233076552,-3.30E+01,4.221406004,27.41296296
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,57.20782453,1255.372222,-0.00021791,0.233076552,-3.30E+01,4.550346731,27.59232804
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,667.8383589,922.0388889,0.001540146,0.409580091,-4.12E+01,4.434132799,20.22038567
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,564.9464124,922.0388889,0.001540146,0.409580091,-4.12E+01,5.053168919,20.46831956
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,564.9464124,922.0388889,0.001540146,0.409580091,-4.12E+01,5.878550412,20.79889807
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,564.9464124,922.0388889,0.001540146,0.409580091,-4.12E+01,6.703931905,21.12947658
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,564.9464124,922.0388889,0.001540146,0.409580091,-4.12E+01,7.116622651,21.29476584
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,361.6065663,1033.15,0.000589663,0.374683444,-3.79E+01,5.266910183,23.03030303
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,361.6065663,1033.15,0.000589663,0.374683444,-3.79E+01,5.635225581,23.19559229
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,361.6065663,1033.15,0.000589663,0.374683444,-3.79E+01,6.003540978,23.36088154
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,231.4543573,1033.15,0.000589663,0.374683444,-3.79E+01,9.134221857,24.76584022
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,231.4543573,1144.261111,-0.000548884,0.318557969,-3.53E+01,4.108921806,24.93112948
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,165.629294,1144.261111,-0.000548884,0.318557969,-3.53E+01,5.6054266,25.67493113
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,100.2639558,1144.261111,-0.000548884,0.318557969,-3.53E+01,7.933322947,26.83195592
Udimet 500,0.5767,0.19,0.12,0.04,0.0025,0.03,0.03,,,,0.01,,,,,0.0008,392.669568,1088.15,5.19E-05,0.350467295,-3.66E+01,3.931793091,23.62505683
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,371.5887121,1088.15,0.001245575,0.346516601,-3.73E+01,4.387148334,23.84028374
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,342.9952907,1088.15,0.001245575,0.346516601,-3.73E+01,5.723976033,24.47214493
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,297.7814585,1088.15,0.001245575,0.346516601,-3.73E+01,6.038014131,24.62057728
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,298.4464653,1088.15,0.001245575,0.346516601,-3.73E+01,6.578105516,24.87585535
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,252.1131779,1088.15,0.001245575,0.346516601,-3.73E+01,7.176672961,25.15877253
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,245.1947704,1088.15,0.001245575,0.346516601,-3.73E+01,7.347498858,25.23951462
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,225.2668551,1088.15,0.001245575,0.346516601,-3.73E+01,7.547292062,25.33394831
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,231.9223037,1088.15,0.001245575,0.346516601,-3.73E+01,7.689150651,25.40099879
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,225.5314873,1088.15,0.001245575,0.346516601,-3.73E+01,7.831550686,25.46830518
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,201.3738162,1088.15,0.001245575,0.346516601,-3.73E+01,8.031614612,25.56286683
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,207.3233514,1088.15,0.001245575,0.346516601,-3.73E+01,8.173473202,25.62991731
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,190.4733909,1088.15,0.001245575,0.346516601,-3.73E+01,8.373266406,25.724351
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,170.0509808,1088.15,0.001245575,0.346516601,-3.73E+01,8.54490447,25.80547696
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,147.7214563,1088.15,0.001245575,0.346516601,-3.73E+01,9.00107188,26.02108775
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,499.0561332,1088.705556,0.001251316,0.347089757,-3.73E+01,2.110988116,22.77606076
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,420.5855528,1088.705556,0.001251316,0.347089757,-3.73E+01,3.351911673,23.36289157
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,394.786328,1088.705556,0.001251316,0.347089757,-3.73E+01,4.267804645,23.79601592
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,343.7059695,1088.705556,0.001251316,0.347089757,-3.73E+01,5.508052931,24.38252739
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,325.807911,1088.705556,0.001251316,0.347089757,-3.73E+01,5.885754677,24.56114196
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,277.0368157,1088.705556,0.001251316,0.347089757,-3.73E+01,6.104317488,24.66449997
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,308.9983166,1088.705556,0.001251316,0.347089757,-3.73E+01,6.532439491,24.8669582
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,280.6234188,1088.705556,0.001251316,0.347089757,-3.73E+01,7.180024667,25.17320021
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,274.9960099,1172.038889,0.002188011,0.457239253,-3.55E+01,2.177164704,24.55281645
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,275.6094595,1172.038889,0.002188011,0.457239253,-3.55E+01,3.3606902,25.15533702
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,242.0728098,1172.038889,0.002188011,0.457239253,-3.55E+01,3.524781126,25.23887401
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,191.5343592,1172.038889,0.002188011,0.457239253,-3.55E+01,5.789190881,26.39166156
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,154.4760054,1172.038889,0.002188011,0.457239253,-3.55E+01,6.708235119,26.85953746
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,137.0186609,1172.038889,0.002188011,0.457239253,-3.55E+01,6.33413482,26.66908688
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,117.908772,1172.038889,0.002188011,0.457239253,-3.55E+01,7.144235288,27.08150063
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,138.9472663,1255.372222,-0.002654032,0.390869821,-3.29E+01,2.245142015,26.33534406
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,111.0916484,1255.372222,-0.002654032,0.390869821,-3.29E+01,4.294140226,27.45262354
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,88.58682523,1255.372222,-0.002654032,0.390869821,-3.29E+01,4.944426487,27.80721219
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,61.48226701,1255.372222,-0.002654032,0.390869821,-3.29E+01,6.673571193,28.75008168
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,54.56730267,1255.372222,-0.002654032,0.390869821,-3.29E+01,6.622250574,28.72209753
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,51.76770805,1255.372222,-0.002654032,0.390869821,-3.29E+01,7.430325228,29.16272516
Udimet 700,0.5353,0.15,0.185,0.05,,0.044,0.035,,,,,,,,,0.0007,41.65868413,1255.372222,-0.002654032,0.390869821,-3.29E+01,7.165843969,29.0185086
Unitemp C-300,0.57,0.087,0.09,0.02,,0.035,0.007,0.01,,0.1,0.076,0.005,,,,,1207.166526,1000,-0.002208924,0.433921044,-4.17E+01,-0.047970515,19.97916667
Unitemp C-300,0.57,0.087,0.09,0.02,,0.035,0.007,0.01,,0.1,0.076,0.005,,,,,859.7152097,1050,-0.001058945,0.476396048,-4.02E+01,1.758919161,21.80208333
Unitemp C-300,0.57,0.087,0.09,0.02,,0.035,0.007,0.01,,0.1,0.076,0.005,,,,,618.2298677,1100,0.001047857,0.472324979,-3.94E+01,3.045401368,23.45486111
Unitemp C-300,0.57,0.087,0.09,0.02,,0.035,0.007,0.01,,0.1,0.076,0.005,,,,,1212.653483,1150,0.001074726,0.452021881,-3.81E+01,-6.705444807,19.65104167
Unitemp C-300,0.57,0.087,0.09,0.02,,0.035,0.007,0.01,,0.1,0.076,0.005,,,,,864.0641148,1200,0.001129523,0.428383355,-3.68E+01,-4.077494436,21.875
Unitemp C-300,0.57,0.087,0.09,0.02,,0.035,0.007,0.01,,0.1,0.076,0.005,,,,,621.1072098,1250,0.001461126,0.406518045,-3.57E+01,-3.293975889,23.21180556
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,923.7763707,865.3323558,0.006364335,0.268075996,-4.31E+01,4.605170186,19.04134516
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,906.5421159,869.4588235,0.006331353,0.267485253,-4.29E+01,4.605170186,19.13212745
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,885.8542384,874.9579385,0.006285355,0.266680132,-4.27E+01,4.605170186,19.25310798
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,861.7127381,881.8297008,0.006224712,0.265644588,-4.24E+01,4.605170186,19.40428675
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,837.5712378,888.7014632,0.0061607,0.264575277,-4.22E+01,4.605170186,19.55546552
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,813.4297375,895.5732255,0.006093468,0.263471015,-4.19E+01,4.605170186,19.7066443
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,792.74186,901.0723406,0.006037437,0.262561315,-4.17E+01,4.605170186,19.82762483
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,772.0539825,906.5714556,0.005979495,0.261627761,-4.15E+01,4.605170186,19.94860536
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,747.9124822,913.4432179,0.005904495,0.260426593,-4.13E+01,4.605170186,20.09978413
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,723.7540524,921.6833647,0.005810902,0.258933699,-4.10E+01,4.605170186,20.28106736
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,699.6125521,928.5551271,0.005729921,0.257643174,-4.08E+01,4.605170186,20.43224613
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,678.9077451,935.4226265,0.005646428,0.256310414,-4.06E+01,4.605170186,20.58333112
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,661.6396312,942.2858631,0.00556052,0.254933883,-4.03E+01,4.605170186,20.73432232
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,640.9517537,947.7849781,0.005489966,0.253797637,-4.02E+01,4.605170186,20.85530285
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,620.2469467,954.6524776,0.005399775,0.252335555,-3.99E+01,4.605170186,21.00638784
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,596.0885169,962.8926244,0.005288619,0.250515627,-3.97E+01,4.605170186,21.18767107
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,571.9300871,971.1327711,0.005174389,0.248620956,-3.94E+01,4.605170186,21.3689543
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,544.3180345,980.7455652,0.00503743,0.246311463,-3.92E+01,4.605170186,21.58043577
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,523.6132274,987.6130647,0.004937256,0.244592955,-3.90E+01,4.605170186,21.73152076
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,499.4547976,995.8532115,0.004814623,0.242451837,-3.87E+01,4.605170186,21.91280399
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,475.2794383,1005.461743,0.004668438,0.239840722,-3.84E+01,4.605170186,22.12419167
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,451.104079,1015.070274,0.004519021,0.237099432,-3.82E+01,4.605170186,22.33557936
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,430.3823424,1023.306158,0.004388539,0.234640179,-3.80E+01,4.605170186,22.51676881
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,406.2069831,1032.914689,0.004233684,0.231635676,-3.77E+01,4.605170186,22.72815649
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,385.502176,1039.782188,0.004121382,0.229394108,-3.75E+01,4.605170186,22.87924148
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,368.2171327,1048.01381,0.003985112,0.226598147,-3.73E+01,4.605170186,23.06033714
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,344.0248438,1058.990725,0.003800793,0.222673464,-3.70E+01,4.605170186,23.30182929
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,326.75673,1065.853962,0.003684163,0.22009865,-3.69E+01,4.605170186,23.45282049
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,306.0349935,1074.089846,0.003542923,0.216878348,-3.67E+01,4.605170186,23.63400994
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,285.2963274,1083.694114,0.003528886,0.212893834,-3.64E+01,4.605170186,23.84530384
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,271.4818363,1089.184703,0.003522796,0.210510479,-3.63E+01,4.605170186,23.9660968
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,254.1798635,1098.784709,0.003510842,0.20614851,-3.60E+01,4.605170186,24.17729692
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,236.8778906,1108.384714,0.003497152,0.201523065,-3.58E+01,4.605170186,24.38849704
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,223.04647,1115.243688,0.003486261,0.198046044,-3.56E+01,4.605170186,24.53939447
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,205.7614267,1123.475309,0.003471917,0.193671349,-3.54E+01,4.605170186,24.72049013
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,191.9130766,1131.702667,0.003456133,0.189065178,-3.52E+01,4.605170186,24.90149201
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,178.0647265,1139.930025,0.003438841,0.184209632,-3.50E+01,4.605170186,25.08249389
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,160.7796832,1148.161646,0.003419964,0.17908494,-3.48E+01,4.605170186,25.26358955
Waspaloy,0.5707,0.19,0.14,0.043,0.01,0.015,0.03,,,,,,0.0005,,,0.0008,150.3849558,1155.016357,0.003402473,0.174655509,-3.47E+01,4.605170186,25.41439319
